company_id,contractor,date,manpower,manhours
PSC,Inspect-IT (TSPP1 & TSPP2 SCADA Contractor),1/31/2020,0,0
PSC,Fire Control (Fire Deluge System),1/31/2020,0,0
PSC,Libalib/Kambal/Clei Anne Gardens (Landscaping),1/31/2020,2,384
PSC,J. D. Millet (Temz) - Water Truck,1/31/2020,0,0
PSC,PLDT/TRI-EX (Internet Connection),1/31/2020,0,0
PSC,PSC Temporary Workers,1/31/2020,0,0
PSC,FirePro (Fire Fighting System/Fire Hydrant),1/31/2020,0,0
PSC,Pineda/HIC (TSPP2 Fence),1/31/2020,49,10056
PSC,Avotech (Sub-Stations PMS),1/31/2020,0,0
PSC,Groundfos (Fire Pump),1/31/2020,0,0
PSC,MMCT (Old Building Rennovation/Guard Tower),1/31/2020,0,0
PSC,"ARMAV (Old building renovation, other civil works)",1/31/2020,0,0
PSC,Microphase (Internet Connection),1/31/2020,0,0
PSC,Lantech Cabling Works/Inaveit/Asi/MIST (CCTV PMS),1/31/2020,0,0
PSC,Other TSPP1 Contractors,1/31/2020,2,384
PSC,Other TSPP2 Contractors,1/31/2020,49,10056
PSC,Other Contractors,1/31/2020,51,10440
PSC,PetroSolar Corporation (Company Owned),2/29/2020,5,846
PSC,Syntegra (Owner's Engineer - TSPP1),2/29/2020,0,0
PSC,GreenCity (Owner's Engineer - TSPP2),2/29/2020,0,0
PSC,"MCDC (Civil Works, TSPP1 & TSPP2)",2/29/2020,0,0
PSC,"Philcantech (Switchgear, T/L, Sub-Stations - TSPP1 & TSPP2)",2/29/2020,0,0
PSC,Conergy/Phesco/Conecon (EPC-TSPP1),2/29/2020,0,0
PSC,Solenergy (EPC - TSPP2),2/29/2020,7,1560
PSC,"All Vision (O & M, TSPP1)",2/29/2020,41,8651
PSC,GSIAC (TSPP1 & TSPP2 Security),2/29/2020,14,4872
PSC,GAIC (Drivers and Utility),2/29/2020,10,2182
PSC,Inspect-IT (TSPP1 & TSPP2 SCADA Contractor),2/29/2020,0,0
PSC,Fire Control (Fire Deluge System),2/29/2020,0,0
PSC,Libalib/Kambal/Clei Anne Gardens (Landscaping),2/29/2020,2,288
PSC,J. D. Millet (Temz) - Water Truck,2/29/2020,0,0
PSC,PLDT/TRI-EX (Internet Connection),2/29/2020,0,0
PSC,PSC Temporary Workers,2/29/2020,0,0
PSC,FirePro (Fire Fighting System/Fire Hydrant),2/29/2020,0,0
PSC,Pineda/HIC (TSPP2 Fence),2/29/2020,22,4512
PSC,Avotech (Sub-Stations PMS),2/29/2020,0,0
PSC,Groundfos (Fire Pump),2/29/2020,0,0
PSC,MMCT (Old Building Rennovation/Guard Tower),2/29/2020,0,0
PSC,"ARMAV (Old building renovation, other civil works)",2/29/2020,0,0
PSC,Microphase (Internet Connection),2/29/2020,0,0
PSC,Lantech Cabling Works/Inaveit/Asi/MIST (CCTV PMS),2/29/2020,0,0
PSC,Other TSPP1 Contractors,2/29/2020,2,288
PSC,Other TSPP2 Contractors,2/29/2020,22,4512
PSC,Other Contractors,2/29/2020,24,4800
PSC,PetroSolar Corporation (Company Owned),3/31/2020,6,1064
PSC,Syntegra (Owner's Engineer - TSPP1),3/31/2020,0,0
PSC,GreenCity (Owner's Engineer - TSPP2),3/31/2020,0,0
PSC,"MCDC (Civil Works, TSPP1 & TSPP2)",3/31/2020,8,704
PSC,"Philcantech (Switchgear, T/L, Sub-Stations - TSPP1 & TSPP2)",3/31/2020,0,0
PSC,Conergy/Phesco/Conecon (EPC-TSPP1),3/31/2020,0,0
PSC,Solenergy (EPC - TSPP2),3/31/2020,7,1528
PSC,"All Vision (O & M, TSPP1)",3/31/2020,21,3096
PSC,GSIAC (TSPP1 & TSPP2 Security),3/31/2020,14,5298
PSC,GAIC (Drivers and Utility),3/31/2020,10,2402
PSC,Inspect-IT (TSPP1 & TSPP2 SCADA Contractor),3/31/2020,0,0
PSC,Fire Control (Fire Deluge System),3/31/2020,0,0
PSC,Libalib/Kambal/Clei Anne Gardens (Landscaping),3/31/2020,2,240
PSC,J. D. Millet (Temz) - Water Truck,3/31/2020,0,0
PSC,PLDT/TRI-EX (Internet Connection),3/31/2020,0,0
PSC,PSC Temporary Workers,3/31/2020,0,0
PSC,FirePro (Fire Fighting System/Fire Hydrant),3/31/2020,0,0
PSC,Pineda/HIC (TSPP2 Fence),3/31/2020,10,864
PSC,Avotech (Sub-Stations PMS),3/31/2020,0,0
PSC,Groundfos (Fire Pump),3/31/2020,0,0
PSC,MMCT (Old Building Rennovation/Guard Tower),3/31/2020,0,0
PSC,"ARMAV (Old building renovation, other civil works)",3/31/2020,0,0
PSC,Microphase (Internet Connection),3/31/2020,0,0
PSC,Lantech Cabling Works/Inaveit/Asi/MIST (CCTV PMS),3/31/2020,0,0
PSC,Other TSPP1 Contractors,3/31/2020,2,240
PSC,Other TSPP2 Contractors,3/31/2020,10,864
PSC,Other Contractors,3/31/2020,12,1104
PSC,PetroSolar Corporation (Company Owned),4/30/2020,6,984
PSC,Syntegra (Owner's Engineer - TSPP1),4/30/2020,0,0
PSC,GreenCity (Owner's Engineer - TSPP2),4/30/2020,0,0
PSC,"MCDC (Civil Works, TSPP1 & TSPP2)",4/30/2020,0,0
PSC,"Philcantech (Switchgear, T/L, Sub-Stations - TSPP1 & TSPP2)",4/30/2020,0,0
PSC,Conergy/Phesco/Conecon (EPC-TSPP1),4/30/2020,0,0
PSC,Solenergy (EPC - TSPP2),4/30/2020,8,1704
PSC,"All Vision (O & M, TSPP1)",4/30/2020,22,3623
PSC,GSIAC (TSPP1 & TSPP2 Security),4/30/2020,14,5040
PSC,GAIC (Drivers and Utility),4/30/2020,10,2342
PSC,Inspect-IT (TSPP1 & TSPP2 SCADA Contractor),4/30/2020,0,0
PSC,Fire Control (Fire Deluge System),4/30/2020,0,0
PSC,Libalib/Kambal/Clei Anne Gardens (Landscaping),4/30/2020,2,368
PSC,J. D. Millet (Temz) - Water Truck,4/30/2020,0,0
PSC,PLDT/TRI-EX (Internet Connection),4/30/2020,0,0
PSC,PSC Temporary Workers,4/30/2020,0,0
PSC,FirePro (Fire Fighting System/Fire Hydrant),4/30/2020,0,0
PSC,Pineda/HIC (TSPP2 Fence),4/30/2020,0,0
PSC,Avotech (Sub-Stations PMS),4/30/2020,0,0
PSC,Groundfos (Fire Pump),4/30/2020,0,0
PSC,MMCT (Old Building Rennovation/Guard Tower),4/30/2020,0,0
PSC,"ARMAV (Old building renovation, other civil works)",4/30/2020,0,0
PSC,Microphase (Internet Connection),4/30/2020,0,0
PSC,Lantech Cabling Works/Inaveit/Asi/MIST (CCTV PMS),4/30/2020,0,0
PSC,Other TSPP1 Contractors,4/30/2020,2,368
PSC,Other TSPP2 Contractors,4/30/2020,0,0
PSC,Other Contractors,4/30/2020,2,368
PSC,PetroSolar Corporation (Company Owned),5/31/2020,6,956
PSC,Syntegra (Owner's Engineer - TSPP1),5/31/2020,0,0
PSC,GreenCity (Owner's Engineer - TSPP2),5/31/2020,0,0
PSC,"MCDC (Civil Works, TSPP1 & TSPP2)",5/31/2020,0,0
PSC,"Philcantech (Switchgear, T/L, Sub-Stations - TSPP1 & TSPP2)",5/31/2020,0,0
PSC,Conergy/Phesco/Conecon (EPC-TSPP1),5/31/2020,0,0
PSC,Solenergy (EPC - TSPP2),5/31/2020,12,2392
PSC,"All Vision (O & M, TSPP1)",5/31/2020,24,4430
PSC,GSIAC (TSPP1 & TSPP2 Security),5/31/2020,14,5352
PSC,GAIC (Drivers and Utility),5/31/2020,10,2469
PSC,Inspect-IT (TSPP1 & TSPP2 SCADA Contractor),5/31/2020,0,0
PSC,Fire Control (Fire Deluge System),5/31/2020,0,0
PSC,Libalib/Kambal/Clei Anne Gardens (Landscaping),5/31/2020,2,256
PSC,J. D. Millet (Temz) - Water Truck,5/31/2020,0,0
PSC,PLDT/TRI-EX (Internet Connection),5/31/2020,0,0
PSC,PSC Temporary Workers,5/31/2020,9,736
PSC,FirePro (Fire Fighting System/Fire Hydrant),5/31/2020,0,0
PSC,Pineda/HIC (TSPP2 Fence),5/31/2020,0,0
PSC,Avotech (Sub-Stations PMS),5/31/2020,0,0
PSC,Groundfos (Fire Pump),5/31/2020,0,0
PSC,MMCT (Old Building Rennovation/Guard Tower),5/31/2020,0,0
PSC,"ARMAV (Old building renovation, other civil works)",5/31/2020,0,0
PSC,Microphase (Internet Connection),5/31/2020,0,0
PSC,Lantech Cabling Works/Inaveit/Asi/MIST (CCTV PMS),5/31/2020,0,0
PSC,Other TSPP1 Contractors,5/31/2020,17,800
PSC,Other TSPP2 Contractors,5/31/2020,0,0
PSC,Total for Other Contractors,5/31/2020,28,1792
PSC,PetroSolar Corporation (Company Owned),6/30/2020,6,1036
PSC,Syntegra (Owner's Engineer - TSPP1),6/30/2020,0,0
PSC,GreenCity (Owner's Engineer - TSPP2),6/30/2020,0,0
PSC,"MCDC (Civil Works, TSPP1 & TSPP2)",6/30/2020,9,1208
PSC,"Philcantech (Switchgear, T/L, Sub-Stations - TSPP1 & TSPP2)",6/30/2020,0,0
PSC,Conergy/Phesco/Conecon (EPC-TSPP1),6/30/2020,0,0
PSC,Solenergy (EPC - TSPP2),6/30/2020,23,4760
PSC,"All Vision (O & M, TSPP1)",6/30/2020,24,4922
PSC,GSIAC (TSPP1 & TSPP2 Security),6/30/2020,14,5040
PSC,GAIC (Drivers and Utility),6/30/2020,10,2627
PSC,Inspect-IT (TSPP1 & TSPP2 SCADA Contractor),6/30/2020,0,0
PSC,Fire Control (Fire Deluge System),6/30/2020,0,0
PSC,Libalib/Kambal/Clei Anne Gardens (Landscaping),6/30/2020,2,248
PSC,J. D. Millet (Temz) - Water Truck,6/30/2020,0,0
PSC,PLDT/TRI-EX (Internet Connection),6/30/2020,0,0
PSC,PSC Temporary Workers,6/30/2020,0,0
PSC,FirePro (Fire Fighting System/Fire Hydrant),6/30/2020,0,0
PSC,Pineda/HIC (TSPP2 Fence),6/30/2020,0,0
PSC,Avotech (Sub-Stations PMS),6/30/2020,0,0
PSC,Groundfos (Fire Pump),6/30/2020,0,0
PSC,MMCT (Old Building Rennovation/Guard Tower),6/30/2020,0,0
PSC,"ARMAV (Old building renovation, other civil works)",6/30/2020,0,0
PSC,Microphase (Internet Connection),6/30/2020,0,0
PSC,Lantech Cabling Works/Inaveit/Asi/MIST (CCTV PMS),6/30/2020,0,0
PSC,Other TSPP1 Contractors,6/30/2020,0,0
PSC,Other TSPP2 Contractors,6/30/2020,0,0
PSC,Total for Other Contractors,6/30/2020,2,248
PSC,PetroSolar Corporation (Company Owned),7/31/2020,5,912
PSC,Syntegra (Owner's Engineer - TSPP1),7/31/2020,0,0
PSC,GreenCity (Owner's Engineer - TSPP2),7/31/2020,0,0
PSC,"MCDC (Civil Works, TSPP1 & TSPP2)",7/31/2020,9,1840
PSC,"Philcantech (Switchgear, T/L, Sub-Stations - TSPP1 & TSPP2)",7/31/2020,0,0
PSC,Conergy/Phesco/Conecon (EPC-TSPP1),7/31/2020,0,0
PSC,Solenergy (EPC - TSPP2),7/31/2020,14,3024
PSC,"All Vision (O & M, TSPP1)",7/31/2020,24,4776
PSC,GSIAC (TSPP1 & TSPP2 Security),7/31/2020,14,5208
PSC,GAIC (Drivers and Utility),7/31/2020,10,2543
PSC,Inspect-IT (TSPP1 & TSPP2 SCADA Contractor),7/31/2020,0,0
PSC,Fire Control (Fire Deluge System),7/31/2020,0,0
PSC,Libalib/Kambal/Clei Anne Gardens (Landscaping),7/31/2020,2,372
PSC,J. D. Millet (Temz) - Water Truck,7/31/2020,0,0
PSC,PLDT/TRI-EX (Internet Connection),7/31/2020,0,0
PSC,PSC Temporary Workers,7/31/2020,0,0
PSC,FirePro (Fire Fighting System/Fire Hydrant),7/31/2020,0,0
PSC,Pineda/HIC (TSPP2 Fence),7/31/2020,0,0
PSC,Avotech (Sub-Stations PMS),7/31/2020,0,0
PSC,Groundfos (Fire Pump),7/31/2020,0,0
PSC,MMCT (Old Building Rennovation/Guard Tower),7/31/2020,0,0
PSC,"ARMAV (Old building renovation, other civil works)",7/31/2020,0,0
PSC,Microphase (Internet Connection),7/31/2020,0,0
PSC,Lantech Cabling Works/Inaveit/Asi/MIST (CCTV PMS),7/31/2020,0,0
PSC,Other TSPP1 Contractors,7/31/2020,0,0
PSC,Other TSPP2 Contractors,7/31/2020,0,0
PSC,Total for Other Contractors,7/31/2020,2,372
PSC,PetroSolar Corporation (Company Owned),8/31/2020,5,802
PSC,Syntegra (Owner's Engineer - TSPP1),8/31/2020,0,0
PSC,GreenCity (Owner's Engineer - TSPP2),8/31/2020,0,0
PSC,"MCDC (Civil Works, TSPP1 & TSPP2)",8/31/2020,7,888
PSC,"Philcantech (Switchgear, T/L, Sub-Stations - TSPP1 & TSPP2)",8/31/2020,0,0
PSC,Conergy/Phesco/Conecon (EPC-TSPP1),8/31/2020,0,0
PSC,Solenergy (EPC - TSPP2),8/31/2020,9,1824
PSC,"All Vision (O & M, TSPP1)",8/31/2020,22,3953
PSC,GSIAC (TSPP1 & TSPP2 Security),8/31/2020,14,5208
PSC,GAIC (Drivers and Utility),8/31/2020,11,2368
PSC,Inspect-IT (TSPP1 & TSPP2 SCADA Contractor),8/31/2020,0,0
PSC,Fire Control (Fire Deluge System),8/31/2020,0,0
PSC,Libalib/Kambal/Clei Anne Gardens (Landscaping),8/31/2020,2,256
PSC,J. D. Millet (Temz) - Water Truck,8/31/2020,0,0
PSC,PLDT/TRI-EX (Internet Connection),8/31/2020,0,0
PSC,PSC Temporary Workers,8/31/2020,0,0
PSC,FirePro (Fire Fighting System/Fire Hydrant),8/31/2020,0,0
PSC,Pineda/HIC (TSPP2 Fence),8/31/2020,0,0
PSC,Avotech (Sub-Stations PMS),8/31/2020,0,0
PSC,Groundfos (Fire Pump),8/31/2020,0,0
PSC,MMCT (Old Building Rennovation/Guard Tower),8/31/2020,0,0
PSC,"ARMAV (Old building renovation, other civil works)",8/31/2020,0,0
PSC,Microphase (Internet Connection),8/31/2020,0,0
PSC,Lantech Cabling Works/Inaveit/Asi/MIST (CCTV PMS),8/31/2020,2,96
PSC,Other TSPP1 Contractors,8/31/2020,0,0
PSC,Other TSPP2 Contractors,8/31/2020,0,0
PSC,Total for Other Contractors,8/31/2020,4,352
PSC,PetroSolar Corporation (Company Owned),9/30/2020,8,1141
PSC,Syntegra (Owner's Engineer - TSPP1),9/30/2020,0,0
PSC,GreenCity (Owner's Engineer - TSPP2),9/30/2020,0,0
PSC,"MCDC (Civil Works, TSPP1 & TSPP2)",9/30/2020,0,0
PSC,"Philcantech (Switchgear, T/L, Sub-Stations - TSPP1 & TSPP2)",9/30/2020,0,0
PSC,Conergy/Phesco/Conecon (EPC-TSPP1),9/30/2020,0,0
PSC,Solenergy (EPC - TSPP2),9/30/2020,8,1656
PSC,"All Vision (O & M, TSPP1)",9/30/2020,27,5290
PSC,GSIAC (TSPP1 & TSPP2 Security),9/30/2020,14,5040
PSC,GAIC (Drivers and Utility),9/30/2020,11,2515
PSC,Inspect-IT (TSPP1 & TSPP2 SCADA Contractor),9/30/2020,0,0
PSC,Fire Control (Fire Deluge System),9/30/2020,0,0
PSC,Libalib/Kambal/Clei Anne Gardens (Landscaping),9/30/2020,2,336
PSC,J. D. Millet (Temz) - Water Truck,9/30/2020,0,0
PSC,PLDT/TRI-EX (Internet Connection),9/30/2020,0,0
PSC,PSC Temporary Workers,9/30/2020,0,0
PSC,FirePro (Fire Fighting System/Fire Hydrant),9/30/2020,0,0
PSC,Pineda/HIC (TSPP2 Fence),9/30/2020,0,0
PSC,Avotech (Sub-Stations PMS),9/30/2020,0,0
PSC,Groundfos (Fire Pump),9/30/2020,0,0
PSC,MMCT (Old Building Rennovation/Guard Tower),9/30/2020,0,0
PSC,"ARMAV (Old building renovation, other civil works)",9/30/2020,0,0
PSC,Microphase (Internet Connection),9/30/2020,0,0
PSC,Lantech Cabling Works/Inaveit/Asi/MIST (CCTV PMS),9/30/2020,0,0
PSC,Other TSPP1 Contractors,9/30/2020,0,0
PSC,Other TSPP2 Contractors,9/30/2020,0,0
PSC,Total for Other Contractors,9/30/2020,2,336
PSC,PetroSolar Corporation (Company Owned),10/31/2020,9,1550
PSC,Syntegra (Owner's Engineer - TSPP1),10/31/2020,0,0
PSC,GreenCity (Owner's Engineer - TSPP2),10/31/2020,0,0
PSC,"MCDC (Civil Works, TSPP1 & TSPP2)",10/31/2020,0,0
PSC,"Philcantech (Switchgear, T/L, Sub-Stations - TSPP1 & TSPP2)",10/31/2020,0,0
PSC,Conergy/Phesco/Conecon (EPC-TSPP1),10/31/2020,0,0
PSC,Solenergy (EPC - TSPP2),10/31/2020,7,1512
PSC,"All Vision (O & M, TSPP1)",10/31/2020,23,4808
PSC,GSIAC (TSPP1 & TSPP2 Security),10/31/2020,14,5208
PSC,GAIC (Drivers and Utility),10/31/2020,11,2552
PSC,Inspect-IT (TSPP1 & TSPP2 SCADA Contractor),10/31/2020,2,96
PSC,Fire Control (Fire Deluge System),10/31/2020,0,0
PSC,Libalib/Kambal/Clei Anne Gardens (Landscaping),10/31/2020,2,336
PSC,J. D. Millet (Temz) - Water Truck,10/31/2020,0,0
PSC,PLDT/TRI-EX (Internet Connection),10/31/2020,0,0
PSC,PSC Temporary Workers,10/31/2020,0,0
PSC,FirePro (Fire Fighting System/Fire Hydrant),10/31/2020,0,0
PSC,Pineda/HIC (TSPP2 Fence),10/31/2020,0,0
PSC,Avotech/Ozee Power(Sub-Stations PMS),10/31/2020,2,96
PSC,Groundfos (Fire Pump),10/31/2020,0,0
PSC,MMCT (Old Building Rennovation/Guard Tower),10/31/2020,0,0
PSC,"ARMAV (Old building renovation, other civil works)",10/31/2020,0,0
PSC,Microphase (Internet Connection),10/31/2020,0,0
PSC,Lantech Cabling Works/Inaveit/Asi/MIST (CCTV PMS),10/31/2020,0,0
PSC,Other TSPP1 Contractors,10/31/2020,0,0
PSC,Other TSPP2 Contractors,10/31/2020,0,0
PSC,Total for Other Contractors,10/31/2020,6,528
PSC,PetroSolar Corporation (Company Owned),11/30/2020,9,1397
PSC,Syntegra (Owner's Engineer - TSPP1),11/30/2020,0,0
PSC,GreenCity (Owner's Engineer - TSPP2),11/30/2020,0,0
PSC,"MCDC (Civil Works, TSPP1 & TSPP2)",11/30/2020,0,0
PSC,"Philcantech (Switchgear, T/L, Sub-Stations - TSPP1 & TSPP2)",11/30/2020,0,0
PSC,Conergy/Phesco/Conecon (EPC-TSPP1),11/30/2020,0,0
PSC,Solenergy (EPC - TSPP2),11/30/2020,7,1528
PSC,"All Vision (O & M, TSPP1)",11/30/2020,25,4744
PSC,GSIAC (TSPP1 & TSPP2 Security),11/30/2020,14,5040
PSC,GAIC (Drivers and Utility),11/30/2020,24,3210
PSC,Inspect-IT (TSPP1 & TSPP2 SCADA Contractor),11/30/2020,0,0
PSC,Fire Control (Fire Deluge System),11/30/2020,0,0
PSC,Libalib/Kambal/Clei Anne Gardens (Landscaping),11/30/2020,2,320
PSC,J. D. Millet (Temz) - Water Truck,11/30/2020,0,0
PSC,PLDT/TRI-EX (Internet Connection),11/30/2020,0,0
PSC,PSC Temporary Workers,11/30/2020,0,0
PSC,FirePro (Fire Fighting System/Fire Hydrant),11/30/2020,0,0
PSC,Pineda/HIC (TSPP2 Fence),11/30/2020,0,0
PSC,Avotech/Ozee Power(Sub-Stations PMS),11/30/2020,4,96
PSC,Groundfos (Fire Pump),11/30/2020,0,0
PSC,MMCT (Old Building Rennovation/Guard Tower),11/30/2020,0,0
PSC,"ARMAV (Old building renovation, other civil works)",11/30/2020,0,0
PSC,Microphase (Internet Connection),11/30/2020,0,0
PSC,Lantech Cabling Works/Inaveit/Asi/MIST (CCTV PMS),11/30/2020,0,0
PSC,Other TSPP1 Contractors,11/30/2020,0,0
PSC,Other TSPP2 Contractors,11/30/2020,0,0
PSC,Total for Other Contractors,11/30/2020,6,416
PSC,PetroSolar Corporation (Company Owned),12/31/2020,8,1167
PSC,Syntegra (Owner's Engineer - TSPP1),12/31/2020,0,0
PSC,GreenCity (Owner's Engineer - TSPP2),12/31/2020,0,0
PSC,"MCDC (Civil Works, TSPP1 & TSPP2)",12/31/2020,0,0
PSC,"Philcantech (Switchgear, T/L, Sub-Stations - TSPP1 & TSPP2)",12/31/2020,0,0
PSC,Conergy/Phesco/Conecon (EPC-TSPP1),12/31/2020,0,0
PSC,Solenergy (EPC - TSPP2),12/31/2020,8,1672
PSC,"All Vision (O & M, TSPP1)",12/31/2020,34,5120
PSC,GSIAC (TSPP1 & TSPP2 Security),12/31/2020,14,5208
PSC,GAIC (Drivers and Utility),12/31/2020,24,4927
PSC,Inspect-IT (TSPP1 & TSPP2 SCADA Contractor),12/31/2020,0,0
PSC,Fire Control (Fire Deluge System),12/31/2020,0,0
PSC,Libalib/Kambal/Clei Anne Gardens (Landscaping),12/31/2020,2,176
PSC,J. D. Millet (Temz) - Water Truck,12/31/2020,0,0
PSC,PLDT/TRI-EX (Internet Connection),12/31/2020,0,0
PSC,PSC Temporary Workers,12/31/2020,0,0
PSC,FirePro (Fire Fighting System/Fire Hydrant),12/31/2020,0,0
PSC,Pineda/HIC (TSPP2 Fence/PNP Outpost),12/31/2020,4,208
PSC,Avotech/Ozee Power(Sub-Stations PMS),12/31/2020,0,0
PSC,Groundfos (Fire Pump),12/31/2020,0,0
PSC,MMCT (Old Building Rennovation/Guard Tower),12/31/2020,0,0
PSC,"ARMAV (Old building renovation, other civil works)",12/31/2020,0,0
PSC,Microphase (Internet Connection),12/31/2020,0,0
PSC,Lantech Cabling Works/Inaveit/Asi/MIST (CCTV PMS),12/31/2020,0,0
PSC,Other TSPP1 Contractors,12/31/2020,0,0
PSC,Other TSPP2 Contractors,12/31/2020,,0
PSC,Total for Other Contractors,12/31/2020,6,384
PSC,PetroSolar Corporation (Company Owned),1/31/2021,5,898
PSC,Syntegra (Owner's Engineer - TSPP1),1/31/2021,0,0
PSC,GreenCity (Owner's Engineer - TSPP2),1/31/2021,0,0
PSC,"MCDC (Civil Works, TSPP1 & TSPP2)",1/31/2021,0,0
PSC,"Philcantech (Switchgear, T/L, Sub-Stations - TSPP1 & TSPP2)",1/31/2021,0,0
PSC,Conergy/Phesco/Conecon (EPC-TSPP1),1/31/2021,0,0
PSC,Solenergy (EPC - TSPP2),1/31/2021,8,1816
PSC,"All Vision (O & M, TSPP1)",1/31/2021,36,4768
PSC,GSIAC (TSPP1 & TSPP2 Security),1/31/2021,14,5208
PSC,GAIC (Drivers and Utility),1/31/2021,24,4789
PSC,Inspect-IT (TSPP1 & TSPP2 SCADA Contractor),1/31/2021,0,0
PSC,Fire Control (Fire Deluge System),1/31/2021,0,0
PSC,Libalib/Kambal/Clei Anne Gardens (Landscaping),1/31/2021,2,320
PSC,J. D. Millet (Temz) - Water Truck,1/31/2021,0,0
PSC,PLDT/TRI-EX (Internet Connection),1/31/2021,0,0
PSC,PSC Temporary Workers,1/31/2021,0,0
PSC,FirePro (Fire Fighting System/Fire Hydrant),1/31/2021,0,0
PSC,Pineda/HIC (TSPP2 Fence/PNP Outpost),1/31/2021,8,1320
PSC,Avotech/Ozee Power(Sub-Stations PMS),1/31/2021,0,0
PSC,Groundfos (Fire Pump),1/31/2021,0,0
PSC,MMCT (Old Building Rennovation/Guard Tower),1/31/2021,0,0
PSC,"ARMAV (Old building renovation, other civil works)",1/31/2021,0,0
PSC,Microphase (Internet Connection),1/31/2021,0,0
PSC,Lantech Cabling Works/Inaveit/Asi/MIST (CCTV PMS),1/31/2021,0,0
PSC,Other TSPP1 Contractors,1/31/2021,0,0
PSC,Other TSPP2 Contractors,1/31/2021,,0
PSC,Total for Other Contractors,1/31/2021,10,1640
PSC,PetroSolar Corporation (Company Owned),2/28/2021,5,888
PSC,Syntegra (Owner's Engineer - TSPP1),2/28/2021,0,0
PSC,GreenCity (Owner's Engineer - TSPP2),2/28/2021,0,0
PSC,"MCDC (Civil Works, TSPP1 & TSPP2)",2/28/2021,0,0
PSC,"Philcantech (Switchgear, T/L, Sub-Stations - TSPP1 & TSPP2)",2/28/2021,0,0
PSC,Conergy/Phesco/Conecon (EPC-TSPP1),2/28/2021,0,0
PSC,Solenergy (EPC - TSPP2),2/28/2021,15,3088
PSC,"All Vision (O & M, TSPP1)",2/28/2021,0,0
PSC,GSIAC (TSPP1 & TSPP2 Security),2/28/2021,14,4704
PSC,GAIC (Drivers and Utility),2/28/2021,24,4704
PSC,Inspect-IT (TSPP1 & TSPP2 SCADA Contractor),2/28/2021,0,0
PSC,Fire Control (Fire Deluge System),2/28/2021,0,0
PSC,Libalib/Kambal/Clei Anne Gardens (Landscaping),2/28/2021,2,224
PSC,J. D. Millet (Temz) - Water Truck,2/28/2021,0,0
PSC,PLDT/TRI-EX (Internet Connection),2/28/2021,0,0
PSC,PSC Temporary Workers,2/28/2021,0,0
PSC,FirePro (Fire Fighting System/Fire Hydrant),2/28/2021,0,0
PSC,Pineda/HIC (TSPP2 Fence/PNP Outpost),2/28/2021,7,1248
PSC,Avotech/Ozee Power(Sub-Stations PMS),2/28/2021,0,0
PSC,Groundfos (Fire Pump),2/28/2021,0,0
PSC,MMCT (Old Building Rennovation/Guard Tower),2/28/2021,0,0
PSC,"ARMAV (Old building renovation, other civil works)",2/28/2021,0,0
PSC,Microphase (Internet Connection),2/28/2021,0,0
PSC,Lantech Cabling Works/Inaveit/Asi/MIST (CCTV PMS),2/28/2021,0,0
PSC,Other TSPP1 Contractors,2/28/2021,0,0
PSC,Other TSPP2 Contractors,2/28/2021,,0
PSC,Total for Other Contractors,2/28/2021,9,1472
PSC,PetroSolar Corporation (Company Owned),3/31/2021,5,1069
PSC,Syntegra (Owner's Engineer - TSPP1),3/31/2021,0,0
PSC,GreenCity (Owner's Engineer - TSPP2),3/31/2021,0,0
PSC,"MCDC (Civil Works, TSPP1 & TSPP2)",3/31/2021,0,0
PSC,"Philcantech (Switchgear, T/L, Sub-Stations - TSPP1 & TSPP2)",3/31/2021,0,0
PSC,Conergy/Phesco/Conecon (EPC-TSPP1),3/31/2021,0,0
PSC,Solenergy (EPC - TSPP2),3/31/2021,13,3204
PSC,"All Vision (O & M, TSPP1)",3/31/2021,0,0
PSC,GSIAC (TSPP1 & TSPP2 Security),3/31/2021,14,5208
PSC,GAIC (Drivers and Utility),3/31/2021,24,5275
PSC,Inspect-IT (TSPP1 & TSPP2 SCADA Contractor),3/31/2021,0,0
PSC,Fire Control (Fire Deluge System),3/31/2021,0,0
PSC,Libalib/Kambal/Clei Anne Gardens (Landscaping),3/31/2021,2,208
PSC,J. D. Millet (Temz) - Water Truck,3/31/2021,0,0
PSC,PLDT/TRI-EX (Internet Connection),3/31/2021,0,0
PSC,PSC Temporary Workers,3/31/2021,0,0
PSC,FirePro (Fire Fighting System/Fire Hydrant),3/31/2021,0,0
PSC,Pineda/HIC (TSPP2 Fence/PNP Outpost),3/31/2021,5,240
PSC,Avotech/Ozee Power(Sub-Stations PMS),3/31/2021,0,0
PSC,Groundfos (Fire Pump),3/31/2021,0,0
PSC,MMCT (Old Building Rennovation/Guard Tower),3/31/2021,0,0
PSC,"ARMAV (Old building renovation, other civil works)",3/31/2021,0,0
PSC,Microphase (Internet Connection),3/31/2021,0,0
PSC,Lantech Cabling Works/Inaveit/Asi/MIST (CCTV PMS),3/31/2021,0,0
PSC,Other TSPP1 Contractors,3/31/2021,0,0
PSC,Other TSPP2 Contractors,3/31/2021,,0
PSC,Total for Other Contractors,3/31/2021,7,448
PSC,PetroSolar Corporation (Company Owned),4/30/2021,5,757
PSC,Syntegra (Owner's Engineer - TSPP1),4/30/2021,0,0
PSC,GreenCity (Owner's Engineer - TSPP2),4/30/2021,0,0
PSC,"MCDC (Civil Works, TSPP1 & TSPP2)",4/30/2021,0,0
